cell_id,entrez_id,expression
10,11855,0.156
10,11856,0.087
10,11857,0.365
10,11858,0.214
10,11859,0.012
10,11861,0.419
10,11863,0.556
10,11933,0.81
11,11287,0.73
11,11298,0.855
11,11302,0.868
11,11303,0.07
11,11304,0.988
11,11305,0.731
11,11306,0.7709999999999999
11,11307,0.746
11,11308,0.536
11,11350,0.7240000000000001
11,11352,1.013
11,11354,10.0
11,11358,1.038
11,11363,1.193
11,11364,1.163
11,11370,1.9140000000000001
11,11409,1.506
11,11416,1.61
11,11418,1.7009999999999998
11,11419,1.979
11,11421,1.976
11,11423,1.15
11,11425,1.102
11,11426,1.2990000000000002
11,11428,1.564
11,11429,1.943
11,11430,1.9780000000000002
11,11431,1.251
11,11432,1.585
11,11433,1.6880000000000002
11,11434,1.67
11,11435,1.016
11,11438,1.895
11,11440,1.182
11,11441,1.255
11,11443,1.979
11,11444,1.8619999999999999
11,11447,1.314
11,11448,1.192
11,11449,1.525
11,11450,1.444
11,11451,1.031
11,11452,1.391
11,11459,1.4769999999999999
11,11461,1.436
11,11464,1.8619999999999999
11,11465,1.536
11,11468,1.57
11,11470,1.993
11,11471,1.1740000000000002
11,11472,1.858
11,11474,1.604
11,11475,1.311
11,11477,1.44
11,11479,1.579
11,11480,1.66
11,11481,1.629
11,11482,1.556
11,11484,1.304
11,11486,1.127
11,11487,1.0090000000000001
11,11488,1.48
11,11489,1.185
11,11490,1.057
11,11491,1.8659999999999999
11,11492,1.7080000000000002
11,11495,1.1179999999999999
11,11496,1.8559999999999999
11,11497,1.9380000000000002
11,11498,1.1840000000000002
11,11499,1.052
11,11500,1.192
11,11501,1.4180000000000001
11,11502,1.176
11,11504,1.535
11,11512,1.945
11,11513,1.7590000000000001
11,11514,1.625
11,11515,1.864
11,11516,1.702
11,11517,1.4080000000000001
11,11518,1.4080000000000001
11,11519,1.258
11,11520,1.412
11,11522,1.83
11,11529,1.065
11,11532,1.704
11,11533,1.455
11,11534,1.6019999999999999
11,11535,1.595
11,11536,1.351
11,11537,1.306
11,11538,1.011
11,11539,1.065
11,11540,1.516
11,11541,1.964
11,11542,1.8459999999999999
11,11544,1.334
11,11545,1.61
11,11546,1.7269999999999999
11,11548,1.744
11,11549,1.679
11,11550,1.632
11,11551,1.8090000000000002
11,11552,1.122
11,11553,1.666
11,11554,1.186
11,11555,1.136
11,11556,1.905
11,11564,1.6340000000000001
11,11565,1.901
11,11566,1.004
11,11567,1.692
11,11568,1.6019999999999999
11,11569,1.719
11,11571,1.601
11,11572,1.222
11,11576,1.7730000000000001
11,11592,1.227
11,11593,1.801
11,11595,1.004
11,11596,1.663
11,11600,1.254
11,11601,1.344
11,11602,1.8330000000000002
11,11603,1.746
11,11604,1.181
11,11605,1.3530000000000002
11,11606,1.66
11,11607,1.57
11,11608,1.1
11,11609,1.425
11,11610,1.015
11,11611,1.136
11,11614,1.9580000000000002
11,11615,1.7280000000000002
11,11622,1.776
11,11624,1.449
11,11625,1.29
11,11628,1.1640000000000001
11,11629,1.879
11,11630,1.569
11,11632,1.55
11,11634,1.969
11,11636,1.693
11,11637,1.347
11,11639,1.614
11,11640,1.4080000000000001
11,11641,1.345
11,11642,1.9140000000000001
11,11643,1.743
11,11647,1.072
11,11648,1.107
11,11650,1.8090000000000002
11,11651,1.724
11,11652,1.081
11,11655,1.426
11,11656,1.2890000000000001
11,11657,1.976
11,11658,1.376
11,11666,1.485
11,11668,1.8330000000000002
11,11669,1.476
11,11670,1.335
11,11671,1.534
11,11674,1.4769999999999999
11,11676,1.989
11,11677,1.556
11,11682,1.6440000000000001
11,11684,1.9909999999999999
11,11685,1.8259999999999998
11,11686,1.7719999999999998
11,11687,1.483
11,11688,1.064
11,11689,1.922
11,11690,1.435
11,11691,1.113
11,11692,1.285
11,11694,1.65
11,11695,1.486
11,11697,1.1320000000000001
11,11698,1.7730000000000001
11,11699,1.008
11,11700,1.746
11,11701,1.827
11,11702,1.0270000000000001
11,11704,1.318
11,11705,1.205
11,11717,1.413
11,11720,1.8769999999999998
11,11722,1.3030000000000002
11,11727,1.4869999999999999
11,11728,1.473
11,11730,1.9140000000000001
11,11731,1.679
11,11732,1.046
11,11733,1.093
11,11735,1.215
11,11736,1.4340000000000002
11,11737,1.217
11,11739,1.857
11,11740,1.557
11,11743,2.2640000000000002
11,11744,1.854
11,11745,1.588
11,11746,2.471
11,11747,2.089
11,11749,1.5430000000000001
11,11750,2.387
11,11752,1.788
11,11753,2.468
11,11754,1.64
11,11757,2.138
11,11758,1.989
11,11761,1.743
11,11763,2.2119999999999997
11,11764,2.325
11,11765,2.23
11,11766,2.008
11,11767,2.0069999999999997
11,11768,1.6580000000000001
11,11769,2.2840000000000003
11,11770,1.6440000000000001
11,11771,2.2680000000000002
11,11772,2.188
11,11773,1.839
11,11774,1.7990000000000002
11,11775,2.069
11,11776,1.885
11,11777,2.376
11,11778,1.8419999999999999
11,11781,2.398
11,11782,2.351
11,11783,1.9340000000000002
11,11784,1.629
11,11785,1.575
11,11787,1.5090000000000001
11,11789,2.154
11,11790,2.158
11,11792,2.3569999999999998
11,11793,1.9380000000000002
11,11796,1.775
11,11797,1.818
11,11798,1.624
11,11799,2.408
11,11800,1.662
11,11801,2.349
11,11803,2.484
11,11804,2.171
11,11806,2.467
11,11807,1.7209999999999999
11,11808,1.8630000000000002
11,11810,2.207
11,11811,2.428
11,11812,1.558
11,11813,2.074
11,11814,2.414
11,11815,2.496
11,11816,2.166
11,11818,2.25
11,11819,2.1719999999999997
11,11820,1.52
11,11821,2.158
11,11826,1.511
11,11827,2.4459999999999997
11,11828,1.57
11,11829,1.79
11,11830,1.705
11,11831,1.861
11,11832,1.6680000000000001
11,11833,2.2030000000000003
11,11834,1.671
11,11835,1.5719999999999998
11,11836,2.151
11,11837,1.568
11,11838,2.383
11,11839,1.966
11,11840,1.5190000000000001
11,11841,2.36
11,11842,2.026
11,11843,1.99
11,11844,1.815
11,11845,2.398
11,11846,1.9180000000000001
11,11847,2.155
11,11848,2.479
11,11849,1.6909999999999998
11,11850,2.423
11,11851,1.875
11,11852,0.555
11,11853,0.161
11,11854,0.013000000000000001
11,11855,0.988
11,11856,0.9079999999999999
11,11857,0.185
11,11858,0.418
11,11859,0.617
11,11861,0.307
11,11863,0.17800000000000002
11,11933,0.838
12,11287,0.873
12,11298,0.644
12,11302,0.624
12,11303,0.502
12,11304,0.264
12,11305,0.05
12,11306,0.29100000000000004
12,11307,0.055999999999999994
12,11308,0.8590000000000001
12,11350,0.175
12,11352,1.608
12,11354,2.395
12,11358,10.0
12,11363,1.636
12,11364,1.64
12,11370,1.7590000000000001
12,11409,1.857
12,11416,1.6219999999999999
12,11418,1.74
12,11419,1.8559999999999999
12,11421,2.467
12,11423,2.379
12,11425,1.8659999999999999
12,11426,2.329
12,11428,2.305
12,11429,1.507
12,11430,2.19
12,11431,1.6840000000000002
12,11432,1.6640000000000001
12,11433,1.966
12,11434,2.15
12,11435,1.766
12,11438,1.6580000000000001
12,11440,2.3409999999999997
12,11441,1.521
12,11443,2.153
12,11444,2.346
12,11447,2.191
12,11448,1.896
12,11449,1.6540000000000001
12,11450,2.105
12,11451,2.188
12,11452,1.635
12,11459,1.564
12,11461,1.7
12,11464,1.9469999999999998
12,11465,1.767
12,11468,2.377
12,11470,2.3480000000000003
12,11471,2.149
12,11472,2.327
12,11474,1.796
12,11475,1.8769999999999998
12,11477,2.451
12,11479,1.712
12,11480,2.459
12,11481,2.006
12,11482,2.314
12,11484,2.318
12,11486,1.995
12,11487,2.074
12,11488,2.366
12,11489,1.6280000000000001
12,11490,2.09
12,11491,1.709
12,11492,2.4090000000000003
12,11495,2.45
12,11496,1.554
12,11497,1.615
12,11498,1.9869999999999999
12,11499,1.913
12,11500,2.166
12,11501,2.226
12,11502,1.5859999999999999
12,11504,2.251
12,11512,1.7790000000000001
12,11513,2.244
12,11514,1.8019999999999998
12,11515,2.129
12,11516,1.858
12,11517,2.241
12,11518,2.313
12,11519,1.835
12,11520,2.015
12,11522,2.1390000000000002
12,11529,1.854
12,11532,2.3890000000000002
12,11533,1.7080000000000002
12,11534,2.129
12,11535,1.5619999999999998
12,11536,1.6469999999999998
12,11537,1.5319999999999998
12,11538,2.373
12,11539,2.4
12,11540,2.081
12,11541,2.239
12,11542,2.06
12,11544,2.045
12,11545,2.355
12,11546,1.791
12,11548,1.9980000000000002
12,11549,1.213
12,11550,1.761
12,11551,1.3619999999999999
12,11552,1.236
12,11553,1.161
12,11554,1.57
12,11555,1.2919999999999998
12,11556,1.199
12,11564,1.932
12,11565,1.215
12,11566,1.204
12,11567,1.185
12,11568,1.46
12,11569,1.755
12,11571,1.761
12,11572,1.531
12,11576,1.6130000000000002
12,11592,1.9509999999999998
12,11593,1.855
12,11595,1.021
12,11596,1.742
12,11600,1.425
12,11601,1.054
12,11602,1.34
12,11603,1.381
12,11604,1.7930000000000001
12,11605,1.8259999999999998
12,11606,1.505
12,11607,1.012
12,11608,1.719
12,11609,1.2
12,11610,1.4469999999999998
12,11611,1.338
12,11614,1.86
12,11615,1.528
12,11622,1.052
12,11624,1.974
12,11625,1.28
12,11628,1.4780000000000002
12,11629,1.784
12,11630,1.597
12,11632,1.0090000000000001
12,11634,1.6969999999999998
12,11636,1.847
12,11637,1.943
12,11639,1.847
12,11640,1.412
12,11641,1.146
12,11642,1.82
12,11643,1.208
12,11647,1.9480000000000002
12,11648,1.594
12,11650,1.0
12,11651,1.27
12,11652,1.756
12,11655,1.788
12,11656,1.7080000000000002
12,11657,1.022
12,11658,1.854
12,11666,1.368
12,11668,1.744
12,11669,1.787
12,11670,1.187
12,11671,1.213
12,11674,1.015
12,11676,1.757
12,11677,1.847
12,11682,1.6
12,11684,1.227
12,11685,1.709
12,11686,1.557
12,11687,1.3330000000000002
12,11688,1.473
12,11689,1.071
12,11690,1.4240000000000002
12,11691,1.733
12,11692,1.7280000000000002
12,11694,1.207
12,11695,1.3969999999999998
12,11697,1.534
12,11698,1.381
12,11699,1.681
12,11700,1.685
12,11701,1.804
12,11702,1.7719999999999998
12,11704,1.6059999999999999
12,11705,1.4469999999999998
12,11717,1.068
12,11720,1.105
12,11722,1.74
12,11727,1.344
12,11728,1.952
12,11730,1.425
12,11731,1.11
12,11732,1.041
12,11733,1.81
12,11735,1.8219999999999998
12,11736,1.484
12,11737,1.8319999999999999
12,11739,1.186
12,11740,1.0
12,11743,1.8119999999999998
12,11744,1.919
12,11745,1.111
12,11746,1.651
12,11747,1.615
12,11749,1.121
12,11750,1.93
12,11752,1.847
12,11753,1.022
12,11754,1.06
12,11757,1.501
12,11758,1.625
12,11761,1.32
12,11763,1.9869999999999999
12,11764,1.063
12,11765,1.102
12,11766,1.382
12,11767,1.4409999999999998
12,11768,1.41
12,11769,1.3090000000000002
12,11770,1.7790000000000001
12,11771,1.495
12,11772,1.486
12,11773,1.365
12,11774,1.605
12,11775,1.9080000000000001
12,11776,1.3630000000000002
12,11777,1.03
12,11778,1.6130000000000002
12,11781,1.912
12,11782,1.244
12,11783,1.375
12,11784,1.2109999999999999
12,11785,1.534
12,11787,1.568
12,11789,1.7619999999999998
12,11790,1.574
12,11792,1.1540000000000001
12,11793,1.157
12,11796,1.484
12,11797,1.518
12,11798,1.222
12,11799,1.082
12,11800,1.681
12,11801,1.8430000000000002
12,11803,1.327
12,11804,1.105
12,11806,1.123
12,11807,1.9780000000000002
12,11808,1.709
12,11810,1.439
12,11811,1.043
12,11812,1.422
12,11813,1.8769999999999998
12,11814,1.2209999999999999
12,11815,1.317
12,11816,1.432
12,11818,1.746
12,11819,1.046
12,11820,1.7069999999999999
12,11821,1.758
12,11826,1.9
12,11827,1.2329999999999999
12,11828,1.111
12,11829,1.815
12,11830,1.126
12,11831,1.4140000000000001
12,11832,1.786
12,11833,1.4180000000000001
12,11834,1.301
12,11835,1.527
12,11836,1.229
12,11837,1.284
12,11838,1.925
12,11839,1.7919999999999998
12,11840,1.557
12,11841,1.413
12,11842,1.805
12,11843,1.5219999999999998
12,11844,1.278
12,11845,1.8030000000000002
12,11846,1.239
12,11847,1.052
12,11848,1.905
12,11849,1.472
12,11850,1.202
12,11851,1.953
12,11852,0.33399999999999996
12,11853,0.313
12,11854,0.251
12,11855,0.32899999999999996
12,11856,0.828
12,11857,0.10800000000000001
12,11858,0.451
12,11859,0.726
12,11861,0.618
12,11863,0.988
12,11933,0.972
13,11287,0.866
13,11298,0.7170000000000001
13,11302,0.9129999999999999
13,11303,0.32
13,11304,0.705
13,11305,0.6759999999999999
13,11306,0.18100000000000002
13,11307,0.21
13,11308,0.759
13,11350,0.49700000000000005
13,11352,1.085
13,11354,1.6640000000000001
13,11358,1.9040000000000001
13,11363,10.0
13,11364,1.6269999999999998
13,11370,1.224
13,11409,1.767
13,11416,1.9040000000000001
13,11418,1.5190000000000001
13,11419,1.847
13,11421,1.328
13,11423,1.6380000000000001
13,11425,1.6130000000000002
13,11426,1.173
13,11428,1.08
13,11429,1.473
13,11430,1.167
13,11431,1.972
13,11432,1.699
13,11433,1.121
13,11434,1.8330000000000002
13,11435,1.199
13,11438,1.1740000000000002
13,11440,1.569
13,11441,1.4409999999999998
13,11443,1.94
13,11444,1.806
13,11447,1.365
13,11448,1.483
13,11449,1.534
13,11450,1.376
13,11451,1.724
13,11452,1.262
13,11459,1.443
13,11461,1.456
13,11464,1.248
13,11465,1.649
13,11468,1.347
13,11470,1.702
13,11471,1.604
13,11472,1.341
13,11474,1.546
13,11475,1.207
13,11477,1.77
13,11479,1.66
13,11480,1.3330000000000002
13,11481,1.252
13,11482,1.5430000000000001
13,11484,1.8330000000000002
13,11486,1.847
13,11487,1.538
13,11488,1.704
13,11489,1.482
13,11490,1.09
13,11491,1.925
13,11492,1.297
13,11495,1.912
13,11496,1.0959999999999999
13,11497,1.463
13,11498,1.6869999999999998
13,11499,1.4180000000000001
13,11500,1.402
13,11501,1.421
13,11502,1.985
13,11504,1.472
13,11512,1.605
13,11513,1.3769999999999998
13,11514,1.17
13,11515,1.7169999999999999
13,11516,1.8319999999999999
13,11517,1.824
13,11518,1.82
13,11519,1.27
13,11520,1.095
13,11522,1.78
13,11529,1.287
13,11532,1.992
13,11533,1.403
13,11534,1.909
13,11535,1.1079999999999999
13,11536,1.6880000000000002
13,11537,1.262
13,11538,1.5330000000000001
13,11539,1.636
13,11540,1.9969999999999999
13,11541,1.672
13,11542,1.242
13,11544,1.172
13,11545,1.518
13,11546,1.159
13,11548,1.837
13,11549,2.053
13,11550,2.384
13,11551,1.515
13,11552,1.686
13,11553,2.439
13,11554,1.625
13,11555,1.722
13,11556,1.7990000000000002
13,11564,1.555
13,11565,2.457
13,11566,1.5819999999999999
13,11567,2.326
13,11568,1.501
13,11569,1.5230000000000001
13,11571,2.218
13,11572,1.935
13,11576,1.8869999999999998
13,11592,1.8090000000000002
13,11593,2.138
13,11595,1.805
13,11596,2.009
13,11600,1.6869999999999998
13,11601,1.855
13,11602,2.499
13,11603,1.656
13,11604,2.369
13,11605,2.286
13,11606,2.488
13,11607,2.3
13,11608,1.8630000000000002
13,11609,1.704
13,11610,2.1519999999999997
13,11611,2.0580000000000003
13,11614,1.995
13,11615,1.771
13,11622,2.437
13,11624,1.755
13,11625,2.4090000000000003
13,11628,2.3409999999999997
13,11629,1.662
13,11630,2.27
13,11632,1.604
13,11634,2.353
13,11636,1.651
13,11637,2.106
13,11639,1.936
13,11640,2.031
13,11641,2.113
13,11642,1.7790000000000001
13,11643,1.7369999999999999
13,11647,2.354
13,11648,2.363
13,11650,2.38
13,11651,2.354
13,11652,2.3280000000000003
13,11655,1.8659999999999999
13,11656,2.028
13,11657,1.516
13,11658,1.53
13,11666,1.57
13,11668,1.84
13,11669,1.734
13,11670,1.999
13,11671,2.1919999999999997
13,11674,2.252
13,11676,1.929
13,11677,1.768
13,11682,2.006
13,11684,2.252
13,11685,2.281
13,11686,1.68
13,11687,1.9780000000000002
13,11688,1.9680000000000002
13,11689,1.976
13,11690,2.035
13,11691,1.9040000000000001
13,11692,1.834
13,11694,1.704
13,11695,1.8940000000000001
13,11697,2.22
13,11698,1.838
13,11699,1.673
13,11700,2.209
13,11701,2.063
13,11702,2.009
13,11704,1.841
13,11705,2.273
13,11717,2.205
13,11720,2.167
13,11722,2.405
13,11727,1.9080000000000001
13,11728,1.739
13,11730,2.38
13,11731,2.272
13,11732,2.322
13,11733,2.036
13,11735,2.105
13,11736,1.661
13,11737,1.899
13,11739,1.6769999999999998
13,11740,1.169
13,11743,1.025
13,11744,1.861
13,11745,1.4980000000000002
13,11746,1.057
13,11747,1.3769999999999998
13,11749,1.395
13,11750,1.403
13,11752,1.319
13,11753,1.4240000000000002
13,11754,1.032
13,11757,1.325
13,11758,1.6219999999999999
13,11761,1.31
13,11763,1.732
13,11764,1.167
13,11765,1.525
13,11766,1.936
13,11767,1.1840000000000002
13,11768,1.411
13,11769,1.6569999999999998
13,11770,1.5630000000000002
13,11771,1.84
13,11772,1.847
13,11773,1.3730000000000002
13,11774,1.9409999999999998
13,11775,1.598
13,11776,1.696
13,11777,1.6540000000000001
13,11778,1.999
13,11781,1.7990000000000002
13,11782,1.173
13,11783,1.804
13,11784,1.217
13,11785,1.551
13,11787,1.3130000000000002
13,11789,1.3119999999999998
13,11790,1.2109999999999999
13,11792,1.506
13,11793,1.1320000000000001
13,11796,1.946
13,11797,1.369
13,11798,1.386
13,11799,1.2429999999999999
13,11800,1.8730000000000002
13,11801,1.083
13,11803,1.617
13,11804,1.57
13,11806,1.04
13,11807,1.656
13,11808,1.011
13,11810,1.67
13,11811,1.9769999999999999
13,11812,1.9880000000000002
13,11813,1.52
13,11814,1.6059999999999999
13,11815,1.186
13,11816,1.014
13,11818,1.125
13,11819,1.115
13,11820,1.7790000000000001
13,11821,1.6980000000000002
13,11826,1.749
13,11827,1.32
13,11828,1.625
13,11829,1.859
13,11830,1.52
13,11831,1.405
13,11832,1.7590000000000001
13,11833,1.419
13,11834,1.854
13,11835,1.314
13,11836,1.429
13,11837,1.052
13,11838,1.465
13,11839,1.287
13,11840,1.177
13,11841,1.597
13,11842,1.973
13,11843,1.29
13,11844,1.325
13,11845,1.028
13,11846,1.6569999999999998
13,11847,1.9980000000000002
13,11848,1.9880000000000002
13,11849,1.129
13,11850,1.196
13,11851,1.8159999999999998
13,11852,0.6970000000000001
13,11853,0.945
13,11854,0.127
13,11855,0.298
13,11856,0.086
13,11857,0.391
13,11858,0.353
13,11859,0.248
13,11861,0.62
13,11863,0.066
13,11933,0.617
14,11287,0.015
14,11298,0.563
14,11302,0.21100000000000002
14,11303,0.81
14,11304,0.621
14,11305,0.8009999999999999
14,11306,0.6970000000000001
14,11307,0.24100000000000002
14,11308,0.9259999999999999
14,11350,0.524
14,11352,1.2329999999999999
14,11354,1.429
14,11358,1.589
14,11363,1.04
14,11364,10.0
14,11370,1.8359999999999999
14,11409,1.791
14,11416,1.751
14,11418,1.042
14,11419,1.751
14,11421,1.3319999999999999
14,11423,1.496
14,11425,1.663
14,11426,1.704
14,11428,1.7080000000000002
14,11429,1.815
14,11430,1.2919999999999998
14,11431,1.556
14,11432,1.228
14,11433,1.038
14,11434,1.6980000000000002
14,11435,1.217
14,11438,1.6680000000000001
14,11440,1.112
14,11441,1.979
14,11443,1.959
14,11444,1.726
14,11447,1.113
14,11448,1.218
14,11449,1.036
14,11450,1.197
14,11451,1.291
14,11452,1.889
14,11459,1.27
14,11461,1.2930000000000001
14,11464,1.464
14,11465,1.516
14,11468,1.538
14,11470,1.258
14,11471,1.251
14,11472,1.6
14,11474,1.6030000000000002
14,11475,1.206
14,11477,1.869
14,11479,1.734
14,11480,1.121
14,11481,1.3519999999999999
14,11482,1.859
14,11484,1.5030000000000001
14,11486,1.996
14,11487,1.328
14,11488,1.245
14,11489,1.469
14,11490,1.202
14,11491,1.227
14,11492,1.307
14,11495,1.565
14,11496,1.317
14,11497,1.609
14,11498,1.082
14,11499,1.109
14,11500,1.6780000000000002
14,11501,1.5330000000000001
14,11502,1.006
14,11504,1.554
14,11512,1.041
14,11513,1.607
14,11514,1.393
14,11515,1.411
14,11516,1.244
14,11517,1.2990000000000002
14,11518,1.754
14,11519,1.298
14,11520,1.9769999999999999
14,11522,1.4380000000000002
14,11529,1.0959999999999999
14,11532,1.01
14,11533,1.7990000000000002
14,11534,1.3780000000000001
14,11535,1.858
14,11536,1.607
14,11537,1.867
14,11538,1.61
14,11539,1.222
14,11540,1.7080000000000002
14,11541,1.952
14,11542,1.8219999999999998
14,11544,1.686
14,11545,1.043
14,11546,1.986
14,11548,1.899
14,11549,1.199
14,11550,1.929
14,11551,1.176
14,11552,1.1420000000000001
14,11553,1.922
14,11554,1.07
14,11555,1.2009999999999998
14,11556,1.315
14,11564,1.693
14,11565,1.514
14,11566,1.959
14,11567,1.4480000000000002
14,11568,1.2590000000000001
14,11569,1.6969999999999998
14,11571,1.574
14,11572,1.9469999999999998
14,11576,1.492
14,11592,1.764
14,11593,1.1320000000000001
14,11595,1.296
14,11596,1.766
14,11600,1.939
14,11601,1.751
14,11602,1.474
14,11603,1.242
14,11604,1.068
14,11605,1.31
14,11606,1.298
14,11607,1.6019999999999999
14,11608,1.219
14,11609,1.921
14,11610,1.35
14,11611,1.425
14,11614,1.345
14,11615,1.1
14,11622,1.825
14,11624,1.122
14,11625,1.8359999999999999
14,11628,1.516
14,11629,1.026
14,11630,1.81
14,11632,1.484
14,11634,1.686
14,11636,1.344
14,11637,1.6480000000000001
14,11639,1.42
14,11640,1.351
14,11641,1.526
14,11642,1.133
14,11643,1.004
14,11647,1.329
14,11648,1.922
14,11650,1.911
14,11651,1.69
14,11652,1.133
14,11655,1.26
14,11656,1.178
14,11657,1.702
14,11658,1.9
14,11666,1.855
14,11668,1.7590000000000001
14,11669,1.903
14,11670,1.713
14,11671,1.473
14,11674,1.5930000000000002
14,11676,1.609
14,11677,1.022
14,11682,1.9140000000000001
14,11684,1.5959999999999999
14,11685,1.75
14,11686,1.8259999999999998
14,11687,1.6569999999999998
14,11688,1.248
14,11689,1.1059999999999999
14,11690,1.4869999999999999
14,11691,1.2819999999999998
14,11692,1.253
14,11694,1.4069999999999998
14,11695,1.8259999999999998
14,11697,1.8219999999999998
14,11698,1.716
14,11699,1.785
14,11700,1.165
14,11701,1.597
14,11702,1.89
14,11704,1.999
14,11705,1.439
14,11717,1.736
14,11720,1.212
14,11722,1.84
14,11727,1.6469999999999998
14,11728,1.42
14,11730,1.936
14,11731,1.661
14,11732,1.266
14,11733,1.9069999999999998
14,11735,1.771
14,11736,1.212
14,11737,1.751
14,11739,1.5390000000000001
14,11740,1.8969999999999998
14,11743,1.9369999999999998
14,11744,2.4290000000000003
14,11745,1.8840000000000001
14,11746,1.679
14,11747,2.173
14,11749,2.174
14,11750,2.305
14,11752,1.703
14,11753,2.351
14,11754,1.507
14,11757,2.271
14,11758,2.376
14,11761,1.578
14,11763,1.6380000000000001
14,11764,2.475
14,11765,2.238
14,11766,1.6159999999999999
14,11767,2.083
14,11768,2.094
14,11769,1.671
14,11770,1.787
14,11771,2.2030000000000003
14,11772,2.256
14,11773,1.6019999999999999
14,11774,1.906
14,11775,2.221
14,11776,2.0869999999999997
14,11777,2.34
14,11778,2.08
14,11781,2.012
14,11782,1.541
14,11783,2.156
14,11784,2.287
14,11785,1.925
14,11787,1.7790000000000001
14,11789,2.355
14,11790,2.281
14,11792,1.919
14,11793,1.7169999999999999
14,11796,1.825
14,11797,2.133
14,11798,2.033
14,11799,1.861
14,11800,2.333
14,11801,2.376
14,11803,2.044
14,11804,2.358
14,11806,2.023
14,11807,1.7919999999999998
14,11808,1.669
14,11810,2.155
14,11811,2.129
14,11812,1.6569999999999998
14,11813,2.369
14,11814,1.61
14,11815,2.235
14,11816,1.673
14,11818,1.781
14,11819,2.272
14,11820,2.452
14,11821,1.587
14,11826,2.4659999999999997
14,11827,2.124
14,11828,1.839
14,11829,2.4659999999999997
14,11830,1.615
14,11831,1.589
14,11832,2.153
14,11833,2.359
14,11834,1.619
14,11835,2.457
14,11836,2.197
14,11837,1.867
14,11838,1.7690000000000001
14,11839,2.037
14,11840,2.254
14,11841,1.8419999999999999
14,11842,2.423
14,11843,1.726
14,11844,2.362
14,11845,2.363
14,11846,1.564
14,11847,2.048
14,11848,1.911
14,11849,2.3569999999999998
14,11850,1.912
14,11851,1.9980000000000002
14,11852,0.9179999999999999
14,11853,0.314
14,11854,0.545
14,11855,0.682
14,11856,0.499
14,11857,0.647
14,11858,0.265
14,11859,0.237
14,11861,0.667
14,11863,0.909
14,11933,0.022000000000000002
15,11287,0.867
15,11298,0.7609999999999999
15,11302,0.455
15,11303,0.205
15,11304,0.664
15,11305,0.172
15,11306,0.21100000000000002
15,11307,0.958
15,11308,0.262
15,11350,0.888
15,11352,1.831
15,11354,1.857
15,11358,1.893
15,11363,1.75
15,11364,1.556
15,11370,10.0
15,11409,2.41
15,11416,1.589
15,11418,1.5230000000000001
15,11419,1.9180000000000001
15,11421,1.713
15,11423,1.982
15,11425,2.0540000000000003
15,11426,2.117
15,11428,1.671
15,11429,1.838
15,11430,1.815
15,11431,1.9369999999999998
15,11432,1.9580000000000002
15,11433,1.55
15,11434,1.6019999999999999
15,11435,1.5319999999999998
15,11438,2.37
15,11440,2.345
15,11441,1.82
15,11443,1.556
15,11444,1.964
15,11447,1.9069999999999998
15,11448,2.158
15,11449,1.9
15,11450,1.875
15,11451,1.7
15,11452,2.399
15,11459,1.65
15,11461,2.11
15,11464,2.0869999999999997
15,11465,2.458
15,11468,1.652
15,11470,1.933
15,11471,1.944
15,11472,2.237
15,11474,1.676
15,11475,1.714
15,11477,1.749
15,11479,2.197
15,11480,2.039
15,11481,1.8130000000000002
15,11482,1.645
15,11484,1.784
15,11486,2.367
15,11487,1.849
15,11488,2.235
15,11489,2.253
15,11490,2.407
15,11491,1.661
15,11492,2.356
15,11495,1.9609999999999999
15,11496,2.012
15,11497,1.5719999999999998
15,11498,1.693
15,11499,2.0909999999999997
15,11500,2.002
15,11501,1.931
15,11502,2.123
15,11504,1.5430000000000001
15,11512,1.5130000000000001
15,11513,2.083
15,11514,1.905
15,11515,1.507
15,11516,2.084
15,11517,1.881
15,11518,1.663
15,11519,1.504
15,11520,1.514
15,11522,1.814
15,11529,2.426
15,11532,2.318
15,11533,2.121
15,11534,1.6480000000000001
15,11535,2.281
15,11536,2.244
15,11537,1.82
15,11538,1.6230000000000002
15,11539,2.291
15,11540,1.551
15,11541,2.14
15,11542,1.9469999999999998
15,11544,2.492
15,11545,2.489
15,11546,2.254
15,11548,1.626
15,11549,1.446
15,11550,1.079
15,11551,1.239
15,11552,1.8530000000000002
15,11553,1.234
15,11554,1.744
15,11555,1.591
15,11556,1.207
15,11564,1.6840000000000002
15,11565,1.956
15,11566,1.9080000000000001
15,11567,1.138
15,11568,1.7009999999999998
15,11569,1.486
15,11571,1.186
15,11572,1.7309999999999999
15,11576,1.739
15,11592,1.594
15,11593,1.235
15,11595,1.038
15,11596,1.84
15,11600,1.364
15,11601,1.2919999999999998
15,11602,1.45
15,11603,1.271
15,11604,1.379
15,11605,1.64
15,11606,1.5719999999999998
15,11607,1.403
15,11608,1.5659999999999998
15,11609,1.5919999999999999
15,11610,1.416
15,11611,1.252
15,11614,1.4580000000000002
15,11615,1.935
15,11622,1.084
15,11624,1.765
15,11625,1.161
15,11628,1.079
15,11629,1.181
15,11630,1.227
15,11632,1.4140000000000001
15,11634,1.465
15,11636,1.825
15,11637,1.8359999999999999
15,11639,1.181
15,11640,1.422
15,11641,1.305
15,11642,1.8659999999999999
15,11643,1.909
15,11647,1.7080000000000002
15,11648,1.3980000000000001
15,11650,1.754
15,11651,1.716
15,11652,1.285
15,11655,1.082
15,11656,1.788
